PA Code,NSC Code,NCES Code,AUN Code,ULCS Code,SRC School ID,School Name (ULCS),Publication Name,Abbreviated Name,Year Opened,School Level,Admission Type,Current Grade Span Served,Grade Span at Scale,Phasing-In ,Phasing-Out,Governance,Management Organization,School Reporting Category,Alternate Education Type,Major Intervention,Major Intervention Year,Community School,CTE Status,Title I Designation,Federal Accountability Designation,City Council District,Multiple Addresses,Street Address,City,State,Zip Code,Phone Number,Fax Number,Website,School Leader Name,Learning Network,Assistant Superintendent,Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,lon,lat,attendance,el_cat,hi_cat
7813,393443,4.21899E+11,126515001,6090,609,RANDOLPH TECHNICAL HIGH SCHOOL,A. Philip Randolph Career and Technical High School,Randolph,2004,HIGH,CITYWIDE,'09-12',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,COMPREHENSIVE,1,FOCUS,4,N/A,3101 HENRY AVE.,PHILADELPHIA,PA,19129,215-227-4407,215-227-8655,www.philasd.org/schools/randolph,DARRYL OVERTON,NEIGHBORHOOD NETWORK 4,JOHN TUPPONCE,0,0,0,0,0,0,0,0,0,1,1,1,1,-75.1796765,40.0086134,557,FALSE,TRUE
3706,N/A,4.21899E+11,126515001,6200,620,"DAY, ANNA B. SCHOOL",Anna B. Day School,Day,1952,ELEMENTARYMIDDLE,NEIGHBORHOOD,'00-08',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,8,N/A,6324 CRITTENDEN ST.,PHILADELPHIA,PA,19138,215-276-5250,215-276-5817,www.philasd.org/schools/day,KAREN WHITE,NEIGHBORHOOD NETWORK 6,JERMALL WRIGHT,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.1681957,40.0586988,510,TRUE,FALSE
3708,N/A,4.21899E+11,126515001,6210,621,"EDMONDS, FRANKLIN S. SCHOOL",Franklin S. Edmonds School,Edmonds,1948,ELEMENTARY,NEIGHBORHOOD,'00-06','00-08',1,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,2016-2017,N/A,1,NO DESIGNATION,9,N/A,8025 THOURON AVE.,PHILADELPHIA,PA,19150,215-276-5261,215-276-5811,www.philasd.org/schools/edmonds,KRISTINA LAMIA,NEIGHBORHOOD NETWORK 6,JERMALL WRIGHT,1,1,1,1,1,1,1,0,0,0,0,0,0,-75.1702249,40.0733719,538,TRUE,FALSE
3709,N/A,4.21899E+11,126515001,6220,622,"EMLEN, ELEANOR C. SCHOOL",Eleanor C. Emlen School,Emlen,1926,ELEMENTARY,NEIGHBORHOOD,'00-05',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,FOCUS,8,N/A,6501 CHEW AVE.,PHILADELPHIA,PA,19119,215-951-4010,215-951-4131,www.philasd.org/schools/emlen,TAMMY THOMAS,NEIGHBORHOOD NETWORK 6,JERMALL WRIGHT,1,1,1,1,1,1,0,0,0,0,0,0,0,-75.1782045,40.054073,440,TRUE,FALSE
6913,N/A,4.21899E+11,126515001,6230,623,FITLER ACADEMICS PLUS,Fitler Academics Plus School,Fitler,1898,ELEMENTARYMIDDLE,CITYWIDE,'00-08',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,8,N/A,140 W. SEYMOUR ST.,PHILADELPHIA,PA,19144,215-951-4009,215-951-4502,www.philasd.org/schools/fitler,ANTHIOUS BOONE,AUTONOMY NETWORK,JURATE KROKYS,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.1664837,40.0261952,246,TRUE,FALSE
3712,N/A,4.21899E+11,126515001,6250,625,"HENRY, CHARLES W. SCHOOL",Charles W. Henry School,Henry,1908,ELEMENTARYMIDDLE,NEIGHBORHOOD,'00-08',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,8,N/A,601 CARPENTER LN.,PHILADELPHIA,PA,19119,215-951-4006,215-951-4505,www.philasd.org/schools/henry,FATIMA ROGERS,NEIGHBORHOOD NETWORK 6,JERMALL WRIGHT,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.196588,40.046258,502,TRUE,FALSE
3713,N/A,4.21899E+11,126515001,6260,626,"HOUSTON, HENRY H. SCHOOL",Henry H. Houston School,Houston,1927,ELEMENTARYMIDDLE,NEIGHBORHOOD,'00-08',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,FOCUS,8,N/A,7300 RURAL LN.,PHILADELPHIA,PA,19119,215-248-6608,215-248-6683,www.philasd.org/schools/houston,LEROY HALL,NEIGHBORHOOD NETWORK 6,JERMALL WRIGHT,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.1948666,40.0590998,369,TRUE,FALSE
3714,N/A,4.21899E+11,126515001,6270,627,JENKS ACADEMY ARTS & SCIENCES,Jenks Academy for Arts and Sciences,J.S. Jenks,1924,ELEMENTARYMIDDLE,NEIGHBORHOOD,'00-08',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,SCHOOL REDESIGN INITIATIVE,2015-2016,N/A,N/A,1,NO DESIGNATION,8,N/A,8301 GERMANTOWN AVE.,PHILADELPHIA,PA,19118,215-248-6604,215-248-6681,www.philasd.org/schools/jsjenks,MARY LYNSKEY,NEIGHBORHOOD NETWORK 6,JERMALL WRIGHT,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.2031809,40.0748685,447,TRUE,FALSE
3718,N/A,4.21899E+11,126515001,6300,630,"LOGAN, JAMES SCHOOL",James Logan School,Logan,1924,ELEMENTARY,NEIGHBORHOOD,'00-05',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,2016-2017,N/A,1,NO DESIGNATION,8,N/A,1700 LINDLEY AVE.,PHILADELPHIA,PA,19141,215-456-3006,215-456-0271,www.philasd.org/schools/logan,CHUANIKA SANDERS,NEIGHBORHOOD NETWORK 6,JERMALL WRIGHT,1,1,1,1,1,1,0,0,0,0,0,0,0,-75.1519843,40.0308553,299,TRUE,FALSE
3719,N/A,4.21899E+11,126515001,6310,631,"MCCLOSKEY, JOHN F. SCHOOL",John F. McCloskey School,McCloskey,1956,ELEMENTARYMIDDLE,NEIGHBORHOOD,'00-08',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,9,N/A,8500 PICKERING ST.,PHILADELPHIA,PA,19150,215-248-6600,215-248-6235,www.philasd.org/schools/mccloskey,DEL JONES,NEIGHBORHOOD NETWORK 6,JERMALL WRIGHT,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.1755111,40.081365,464,TRUE,FALSE
3720,N/A,4.21899E+11,126515001,6320,632,"MIFFLIN, THOMAS SCHOOL",Thomas Mifflin School,Mifflin,1937,ELEMENTARYMIDDLE,NEIGHBORHOOD,'00-08',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,4,N/A,3624 CONRAD ST.,PHILADELPHIA,PA,19129,215-951-4007,215-951-4510,www.philasd.org/schools/mifflin,LESLIE MASON,NEIGHBORHOOD NETWORK 6,JERMALL WRIGHT,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.1917489,40.0134447,323,TRUE,FALSE
3722,N/A,4.21899E+11,126515001,6340,634,"PENNELL, JOSEPH ELEMENTARY",Joseph Pennell School,Pennell,1927,ELEMENTARY,NEIGHBORHOOD,'00-05',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,FOCUS,8,N/A,1800 NEDRO AVE.,PHILADELPHIA,PA,19141,215-276-5267,215-549-4562,www.philasd.org/schools/pennell,JASON HARRIS,NEIGHBORHOOD NETWORK 7,RANDI KLEIN-DAVILA,1,1,1,1,1,1,0,0,0,0,0,0,0,-75.1507249,40.0434027,411,TRUE,FALSE
6539,N/A,4.21899E+11,126515001,6350,635,"PENNYPACKER, SAMUEL SCHOOL",Samuel Pennypacker School,Pennypacker,1930,ELEMENTARY,NEIGHBORHOOD,'00-06','00-08',1,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,FOCUS,9,N/A,1858 E. WASHINGTON LN.,PHILADELPHIA,PA,19138,215-276-5271,215-276-5843,www.philasd.org/schools/pennypacker,TAMIKA GILLIAM,NEIGHBORHOOD NETWORK 6,JERMALL WRIGHT,1,1,1,1,1,1,1,0,0,0,0,0,0,-75.1589288,40.0653701,392,TRUE,FALSE
8296,N/A,4.21899E+11,126515001,6360,636,ROOSEVELT ELEMENTARY SCHOOL,Theodore Roosevelt School,Roosevelt,2013,ELEMENTARYMIDDLE,NEIGHBORHOOD,'00-08',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,TURNAROUND,2016-2017,N/A,N/A,1,PRIORITY,8,N/A,430 E. WASHINGTON LN.,PHILADELPHIA,PA,19144,215-951-4170,215-951-7762,www.philasd.org/schools/roosevelt,MATTHEW HAYES,TURNAROUND NETWORK,ERIC BECOATS,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.1750583,40.0482143,562,TRUE,FALSE
3725,N/A,4.21899E+11,126515001,6380,638,SHAWMONT SCHOOL,Shawmont School,Shawmont,1928,ELEMENTARYMIDDLE,NEIGHBORHOOD,'00-08',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,4,N/A,535 SHAWMONT AVE.,PHILADELPHIA,PA,19128,215-487-4466,215-487-4815,www.philasd.org/schools/shawmont,EILEEN CARR,NEIGHBORHOOD NETWORK 6,JERMALL WRIGHT,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.2386289,40.0514782,519,TRUE,FALSE
3727,N/A,4.21899E+11,126515001,6390,639,"STEEL, EDWARD SCHOOL",Edward T. Steel School,Steel,1973,ELEMENTARYMIDDLE,NEIGHBORHOOD,'00-08',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,FOCUS,8,N/A,4301 WAYNE AVE.,PHILADELPHIA,PA,19140,215-456-3008,215-457-1466,www.philasd.org/schools/steel,"JAMAL DENNIS, CAMARA WILSON",NEIGHBORHOOD NETWORK 4,JOHN TUPPONCE,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.1569419,40.0188694,575,TRUE,FALSE
5122,N/A,4.21899E+11,126515001,6410,641,COOK-WISSAHICKON SCHOOL,Cook-Wissahickon School,Cook-Wissahickon,1969,ELEMENTARYMIDDLE,NEIGHBORHOOD,'00-08',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,4,N/A,201 E. SALAIGNAC ST.,PHILADELPHIA,PA,19128,215-487-4463,215-487-4808,www.philasd.org/schools/cookwissahickon,MICHAEL LOWE,NEIGHBORHOOD NETWORK 6,JERMALL WRIGHT,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.2068479,40.0225639,457,TRUE,FALSE
3717,N/A,4.21899E+11,126515001,6440,644,"LINGELBACH, ANNA L. SCHOOL",Anna L. Lingelbach School,Lingelbach,1955,ELEMENTARYMIDDLE,NEIGHBORHOOD,'00-08',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,8,N/A,6340 WAYNE AVE.,PHILADELPHIA,PA,19144,215-951-4001,215-951-4514,www.philasd.org/schools/lingelbach,LISA MATTHEWS,NEIGHBORHOOD NETWORK 6,JERMALL WRIGHT,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.1898983,40.0374532,423,TRUE,FALSE
3726,N/A,4.21899E+11,126515001,6450,645,"DOBSON, JAMES SCHOOL",James Dobson School,Dobson,1930,ELEMENTARYMIDDLE,NEIGHBORHOOD,'00-08',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,4,N/A,4667 UMBRIA ST.,PHILADELPHIA,PA,19127,215-487-4460,215-487-4804,www.philasd.org/schools/dobson,PATRICIA CRUICE,NEIGHBORHOOD NETWORK 6,JERMALL WRIGHT,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.2304214,40.0313435,305,TRUE,FALSE
7229,393230,4.21899E+11,126515001,6460,646,HILL-FREEDMAN WORLD ACADEMY,Hill-Freedman World Academy,Hill-Freedman,1980,MIDDLEHIGH,SPECIAL ADMIT,'06-12',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,8,N/A,1100 E. MT. PLEASANT AVE.,PHILADELPHIA,PA,19150,215-400-3530,215-400-3531,www.philasd.org/schools/hill-freedman,ANTHONY MAJEWSKI,AUTONOMY NETWORK,JURATE KROKYS,0,0,0,0,0,0,1,1,1,1,1,1,1,-75.1750414,40.0711822,487,FALSE,TRUE
5294,N/A,4.21899E+11,126515001,6470,647,"KELLY, JOHN B. SCHOOL",John B. Kelly School,Kelly,1970,ELEMENTARY,NEIGHBORHOOD,'00-05',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,FOCUS,8,N/A,5116 PULASKI AVE.,PHILADELPHIA,PA,19144,215-951-4011,215-951-4182,www.philasd.org/schools/kelly,KALA JOHNSTONE,NEIGHBORHOOD NETWORK 6,JERMALL WRIGHT,1,1,1,1,1,1,0,0,0,0,0,0,0,-75.1723224,40.0249608,666,TRUE,FALSE
7024,N/A,4.21899E+11,126515001,6480,648,AMY NORTHWEST,Academy for the Middle Years at Northwest,AMY at Northwest,2012,MIDDLE,SPECIAL ADMIT,'06-08',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,4,N/A,6000 RIDGE AVE.,PHILADELPHIA,PA,19128,215-487-7600,215-487-7505,www.philasd.org/schools/amynw,JODAN FLOYD,AUTONOMY NETWORK,JURATE KROKYS,0,0,0,0,0,0,1,1,1,0,0,0,0,-75.2128664,40.0309227,261,TRUE,FALSE
7811,393331,4.21899E+11,126515001,6540,654,LANKENAU HIGH SCHOOL,Lankenau High School,Lankenau,1987,HIGH,SPECIAL ADMIT,'09-12',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,4,N/A,201 SPRING LANE,PHILADELPHIA,PA,19128,215-487-4465,215-487-4879,www.philasd.org/schools/lankenau,JOSHUA LEVINSON,AUTONOMY NETWORK,JURATE KROKYS,0,0,0,0,0,0,0,0,0,1,1,1,1,-75.252431,40.0623232,312,FALSE,TRUE
3850,393310,4.21899E+11,126515001,7010,701,FRANKFORD HIGH SCHOOL,Frankford High School,Frankford,1914,HIGH,NEIGHBORHOOD,'09-12',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,PROGRAMS,1,PRIORITY,7,N/A,5000 OXFORD AVE.,PHILADELPHIA,PA,19124,215-537-2519,215-537-2598,www.philasd.org/schools/frankford,MICHAEL CALDERONE,NEIGHBORHOOD NETWORK 9,JEFF RHODES,0,0,0,0,0,0,0,0,0,1,1,1,1,-75.0852871,40.0216005,1115,FALSE,TRUE
7239,N/A,4.21899E+11,126515001,7100,710,"COOKE, JAY ELEMENTARY SCHOOL",Jay Cooke School,Cooke,1923,ELEMENTARYMIDDLE,NEIGHBORHOOD,'00-08',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,TURNAROUND,2016-2017,N/A,N/A,1,FOCUS,8,N/A,1300 W. LOUDEN ST.,PHILADELPHIA,PA,19141,215-456-3002,215-456-3185,www.philasd.org/schools/jaycooke,TARA BROWN,TURNAROUND NETWORK,ERIC BECOATS,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.1460605,40.025576,497,TRUE,FALSE
7242,N/A,4.21899E+11,126515001,7110,711,"HARDING, WARREN G. MIDDLE SCH",Warren G. Harding School,Harding,1924,MIDDLE,NEIGHBORHOOD,'06-08',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,FOCUS,7,N/A,2000 WAKELING ST.,PHILADELPHIA,PA,19124,215-537-2528,215-537-2850,www.philasd.org/schools/harding,MARY SANCHEZ,NEIGHBORHOOD NETWORK 9,JEFF RHODES,0,0,0,0,0,0,1,1,1,0,0,0,0,-75.0746132,40.0129995,771,TRUE,FALSE
3816,393504,4.21899E+11,126515001,7120,712,"FELS, SAMUEL HIGH SCHOOL",Samuel Fels High School,Fels,1954,HIGH,NEIGHBORHOOD,'09-12',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,PROGRAMS,1,PRIORITY,9,N/A,5500 LANGDON ST.,PHILADELPHIA,PA,19124,215-537-2516,215-537-2556,www.philasd.org/schools/fels,SHAWN MCGUIGAN,NEIGHBORHOOD NETWORK 7,RANDI KLEIN-DAVILA,0,0,0,0,0,0,0,0,0,1,1,1,1,-75.0924854,40.0364576,999,FALSE,TRUE
3835,N/A,4.21899E+11,126515001,7130,713,"WAGNER, GEN. LOUIS MIDDLE SCH.",General Louis Wagner School,Wagner,1928,MIDDLE,NEIGHBORHOOD,'06-08',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,FOCUS,8,N/A,1701 CHELTEN AVE.,PHILADELPHIA,PA,19126,215-276-5252,215-276-5849,www.philasd.org/schools/wagner,MAYA JOHNSTONE,NEIGHBORHOOD NETWORK 7,RANDI KLEIN-DAVILA,0,0,0,0,0,0,1,1,1,0,0,0,0,-75.147672,40.0517554,485,TRUE,FALSE
7963,N/A,4.21899E+11,126515001,7150,715,JUNIATA PARK ACADEMY,Juniata Park Academy,Juniata Park,2007,ELEMENTARYMIDDLE,NEIGHBORHOOD,'00-08',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,7,N/A,801 E. HUNTING PARK AVE.,PHILADELPHIA,PA,19124,215-289-7930,215-289-7949,www.philasd.org/schools/juniatapark,SAMUEL GOTLIEB,NEIGHBORHOOD NETWORK 5,JOSE LEBRON,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.1111176,40.0129645,1128,TRUE,FALSE
3732,N/A,4.21899E+11,126515001,7200,720,BARTON SCHOOL,Clara Barton School,Barton,1925,ELEMENTARY,NEIGHBORHOOD,'00-02',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,7,N/A,4600 ROSEHILL ST.,PHILADELPHIA,PA,19120,215-456-3007,215-456-5578,www.philasd.org/schools/barton,COLLEEN BOWEN,NEIGHBORHOOD NETWORK 7,RANDI KLEIN-DAVILA,1,1,1,0,0,0,0,0,0,0,0,0,0,-75.1198757,40.0203849,803,TRUE,FALSE
7230,N/A,4.21899E+11,126515001,7220,722,"CARNELL, LAURA H. SCHOOL",Laura H. Carnell School,Carnell,1931,ELEMENTARY,NEIGHBORHOOD,'00-05',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,SCHOOL REDESIGN INITIATIVE,2015-2016,N/A,N/A,1,FOCUS,9,N/A,1100 DEVEREAUX AVE.,PHILADELPHIA,PA,19111,215-537-2527,215-537-6305,www.philasd.org/schools/carnell,HILDERBRAND PELZER,NEIGHBORHOOD NETWORK 7,RANDI KLEIN-DAVILA,1,1,1,1,1,1,0,0,0,0,0,0,0,-75.0841777,40.03884,981,TRUE,FALSE
3738,N/A,4.21899E+11,126515001,7260,726,ELLWOOD SCHOOL,Ellwood School,Ellwood,1957,ELEMENTARY,NEIGHBORHOOD,'00-05',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,FOCUS,9,N/A,6701 N. 13TH ST.,PHILADELPHIA,PA,19126,215-276-5268,215-276-5876,www.philasd.org/schools/ellwood,MARILYN QUARTERMAN,NEIGHBORHOOD NETWORK 7,RANDI KLEIN-DAVILA,1,1,1,1,1,1,0,0,0,0,0,0,0,-75.13812,40.0553862,343,TRUE,FALSE
3739,N/A,4.21899E+11,126515001,7270,727,"FINLETTER, THOMAS K. SCHOOL",Thomas K. Finletter School,Finletter,1930,ELEMENTARYMIDDLE,NEIGHBORHOOD,'00-08',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,FOCUS,9,N/A,6100 N. FRONT ST.,PHILADELPHIA,PA,19120,215-276-5265,215-276-5285,www.philasd.org/schools/finletter,TAMARA EDWARDS,NEIGHBORHOOD NETWORK 7,RANDI KLEIN-DAVILA,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.1198046,40.0429562,815,TRUE,FALSE
7231,N/A,4.21899E+11,126515001,7280,728,"FRANKLIN, BENJAMIN SCHOOL",Benjamin Franklin School,Franklin K8,1915,ELEMENTARYMIDDLE,NEIGHBORHOOD,'00-08',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,FOCUS,9,N/A,5735 RISING SUN AVE.,PHILADELPHIA,PA,19120,215-728-5017,215-728-5992,www.philasd.org/schools/franklin,ROSLYNN SAMPLE GREENE,NEIGHBORHOOD NETWORK 7,RANDI KLEIN-DAVILA,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.1042624,40.0424002,969,TRUE,FALSE
4963,N/A,4.21899E+11,126515001,7290,729,"STEARNE, ALLEN M. SCHOOL",Allen M. Stearne School,Stearne,1968,ELEMENTARYMIDDLE,NEIGHBORHOOD,'00-08',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,PRIORITY,7,N/A,1655 UNITY ST.,PHILADELPHIA,PA,19124,215-537-2522,215-537-2918,www.philasd.org/schools/stearne,JESSICA RAMOS,NEIGHBORHOOD NETWORK 9,JEFF RHODES,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.0862388,40.0119926,538,TRUE,FALSE
3742,N/A,4.21899E+11,126515001,7300,730,"HOPKINSON, FRANCIS SCHOOL",Francis Hopkinson School,Hopkinson,1927,ELEMENTARYMIDDLE,NEIGHBORHOOD,'00-08',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,FOCUS,7,N/A,4001 L ST.,PHILADELPHIA,PA,19124,215-537-2526,215-537-2900,www.philasd.org/schools/hopkinson,MARGARET SHRIVER,NEIGHBORHOOD NETWORK 5,JOSE LEBRON,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.1021461,40.0084353,913,TRUE,FALSE
3751,N/A,4.21899E+11,126515001,7310,731,FELTONVILLE INTERMEDIATE,Feltonville Intermediate School,Feltonville Int,1908,ELEMENTARY,NEIGHBORHOOD,'03-05',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,FOCUS,7,N/A,238 E. WYOMING AVE.,PHILADELPHIA,PA,19120,215-456-3012,215-456-0122,www.philasd.org/schools/feltonville-intermediate,DONALD ANTICOLI,NEIGHBORHOOD NETWORK 7,RANDI KLEIN-DAVILA,0,0,0,1,1,1,0,0,0,0,0,0,0,-75.1211528,40.0197678,712,TRUE,FALSE
3743,N/A,4.21899E+11,126515001,7320,732,"HOWE, JULIA WARD SCHOOL",Julia W. Howe School,Howe,1913,ELEMENTARY,NEIGHBORHOOD,'00-05',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,FOCUS,9,N/A,5800 N. 13TH ST.,PHILADELPHIA,PA,19141,215-276-5270,215-276-5380,www.philasd.org/schools/howe,DOAQUIN JESSUP,NEIGHBORHOOD NETWORK 7,RANDI KLEIN-DAVILA,1,1,1,1,1,1,0,0,0,0,0,0,0,-75.1423159,40.0416674,259,TRUE,FALSE
3744,N/A,4.21899E+11,126515001,7330,733,"LAWTON, HENRY W. SCHOOL",Henry W. Lawton School,Lawton,1973,ELEMENTARY,NEIGHBORHOOD,'00-05',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,6,N/A,6101 JACKSON ST.,PHILADELPHIA,PA,19135,215-335-5659,215-335-5325,www.philasd.org/schools/lawton,ARNETTA IMES,NEIGHBORHOOD NETWORK 9,JEFF RHODES,1,1,1,1,1,1,0,0,0,0,0,0,0,-75.0587419,40.0203666,783,TRUE,FALSE
7232,N/A,4.21899E+11,126515001,7350,735,"LOWELL, JAMES R. SCHOOL",James R. Lowell School,Lowell,1913,ELEMENTARY,NEIGHBORHOOD,'00-04',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,9,N/A,450 W. NEDRO AVE.,PHILADELPHIA,PA,19120,215-276-5272,215-276-5278,www.philasd.org/schools/lowell,DAVID LUGO,NEIGHBORHOOD NETWORK 7,RANDI KLEIN-DAVILA,1,1,1,1,1,0,0,0,0,0,0,0,0,-75.129128,40.040391,872,TRUE,FALSE
3797,N/A,4.21899E+11,126515001,7360,736,"MARSHALL, JOHN SCHOOL",John Marshall School,John Marshall,1909,ELEMENTARY,NEIGHBORHOOD,'00-05',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,PRIORITY,7,N/A,4500 GRISCOM ST.,PHILADELPHIA,PA,19124,215-537-2521,215-537-2847,www.philasd.org/schools/marshall,CARLA GLOVER,NEIGHBORHOOD NETWORK 9,JEFF RHODES,1,1,1,1,1,1,0,0,0,0,0,0,0,-75.0874868,40.0148088,397,TRUE,FALSE
7663,N/A,4.21899E+11,126515001,7370,737,"WASHINGTON, GROVER JR. MIDDLE","Grover Washington, Jr. School",Grover Washington,2.00E+03,MIDDLE,NEIGHBORHOOD,'05-08',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,FOCUS,9,N/A,201 E. OLNEY AVE.,PHILADELPHIA,PA,19120,215-456-0422,215-456-2181,www.philasd.org/schools/grover,JOVAN MOORE,NEIGHBORHOOD NETWORK 7,RANDI KLEIN-DAVILA,0,0,0,0,0,1,1,1,1,0,0,0,0,-75.1179681,40.0355226,559,TRUE,FALSE
6534,N/A,4.21899E+11,126515001,7380,738,"MC CLURE, ALEXANDER K. SCHOOL",Alexander K. McClure School,McClure,1910,ELEMENTARY,NEIGHBORHOOD,'00-05',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,FOCUS,7,N/A,600 W. HUNTING PARK AVE.,PHILADELPHIA,PA,19140,215-456-3001,215-456-5587,www.philasd.org/schools/mcclure,SHARON MARINO,NEIGHBORHOOD NETWORK 4,JOHN TUPPONCE,1,1,1,1,1,1,0,0,0,0,0,0,0,-75.137735,40.0150406,662,TRUE,FALSE
